,SELFIES,Epoch
35,CCCCCC=CCCCCCCCCCNCCC=CC=CC(=O)C1=CC=C(C(C)=O)S1=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
36,O=C(CO)CCC2C(O)C1=C4C=CC(=C12)CC(C(=O)NCCC3=CC=CC=C3)C(=O)CC4=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
37,CC=CC=C(C(=O)C=CC=C(C(=O)NC=CC=CC=C(C(=O)O)C(O1)=C1)OC=C=NN=NN)N=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
38,C1OC=CC(NC(=O)C=CC1(C(=O)NCCOC(CO)=C(O)CCCC=C)C2=C[NH]N=C2)=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
39,CC(CS=2C=CC1=C(CCC(NC(=O))))OCCCCCOCC1C=2CC=CN=C[NH]N=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
40,CCOC(=O)C=CC=CC(CNC(=O)C(CC1=CC=C3C=C1)C=CC(N=CC2=CC=CC=N2)=NC=C3NCCOC(Cl)=NC=C)(N=NN=NN=NN=NN=N)N=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
41,CC3=CC=C(C(O)CCCOCCCCC2CCC(C)C=C1C(CC)=CC(O))C1C(=O)C2CC3=C=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
42,C23CC=CC[NH]C2(C1=NC=C(C(Cl)=C1F)N=C)S3=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
43,CCC2C1=NNC(=N1)C(O)=NCCC2=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
44,O=C(CC(CCOC(N)=O)COCC(=O)NS(=O)(=O)C1)CC=CC=C1NC=CC=C(Cl)C=O,1
45,O=C(CCC(=O)NC=CC1=CC(CCCCC)=CC=C1N=NNCN=C)[NH]ON=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
46,COC(=O)CNC(=O)C(C1=CC=CC=C1)C(=O)NCC(=O)NC(C2=CC=CC=C2)N3CCOCC3=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
47,CC=NC(SC1C(=O)NCCC=CN=CN=C)=CC(=C1C)P=CN(C(C)C)C(N)=O,1
48,O=C(CC(=O)NC1=CC=C(Cl)C=C1F)CC=CC(C(F)(F)F)=C=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
49,C1CC=CC=C(S(=O)(=O)C[NH]C=C([N+](=O))C=O)C=C1OC=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
50,CC=CC=C(C=CC1=CC=CC=C1[P+])C=O,1
51,CCCNC(=O)C(O)C(CN=C(NCCCC1=CC=C(Cl)C=C1Cl)N=CN=COC2CC)CCC2=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
52,NC(=O)C=CC=CC(C=NC(C=CC=CC(Cl)=CF)=NC(NCCOC=C))=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
53,CC=C(C)OC=C(C2=CN=C1C=CC=CC1=C2)ON=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
54,OC2CC1=CC(Cl)=C(F)C=C1S2=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
55,CCOC(=O)C=CC1NC(=O)NS1=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
56,C1COC(=O)C(O)CC#CC1(NC=NC=C(NN=CC=NC=C=[NH])C=C)OC=CC=CC=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
57,N1CCCCN1CCCCCCCON=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
58,O=S(=O)(CC=NN=C(O)C1=CC=CC=C1OCCC)C2OCCCC3C2CCCC3=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
59,CCC=NC=CC=C(SCC(=O)NCCCNC=C)C=C=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
60,O=C(O)CCCC(C3CSCC(=O)NCC=CC(C(=O)OC)C(NC2CN(CC1)))=CC=CC=C1CC2C3=O,1
61,CCCC=NC1=C(Cl)C(C=CC=C(NCCCC(O)CC(=O))ON=C)=CC=C1OCCCCCN2CCOCC2=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
62,COC1=CC=C3C(=C1)C(C2=CC=CC=C2)=CC3C4CC4=CC=CC=CC=C=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
63,COC=C(C)C(=O)OC(CC(=O)NCCOC=CC(C)=CC(=O)OC1=C)C(O)=C(O)C=C1CC(N)=O,1
64,CC=CC=CC=C(C=CC(=O)NS(=O)(=O)C1=CC=C(C)C=C1C(CS))OC=O,1
65,N#CC=CC=C(C=NOC(C(=O)NC(=CC=O)NCCC1=CC=CC=C1C#C))OCC=2C=N[NH]C=2CCCCOC=C=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
66,COCCCNCCOCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(=O)N2CCC1=CC=CC=C1C2(C3)CCCC3=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
67,CC#CC(=O)C(OS(=O)(=O)CCC)=O,1
68,CC(=O)CCCS(=O)(=O)CCCOC(=O)CCC=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
69,CCC1C=C(C(=O)C=CC#C(CC(N(C)C)C=C))NCC1CCC(N2C3CCC2C)=NC(C=CN=CC(C(C))CC=NCC)(OC)C3OC=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
70,CC=CC=C(NC1CC(CCN1C(=O)C))C2=CC=CS2N4CCCC(C3=CC=NO3)C4=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
71,CCNC(SNC(=O)CCCCC=C1)(C=CC=CC1=NN=N)N=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
72,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)N(C)CC=CC=CC=C=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
73,N#CC=CC(S(=O)(=O)NCCC(C)C(=O))OCN=C=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
74,CCOC(=O)C1=NN(C)C(C)=C1NC(=O)C=CC=C([N+](=O)[O-])ON=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
75,C=2=CC=1[NH]C=CC=1C=2CCOCCOCCCCCCCC(C)C3CCN(C(=O)CCCCOC)CC3=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
76,COC(=O)C(CC=C[NH]C=C)(C=CC(C)=NC=CN=C)CCC=C=CC(OC)=CC(=O)NCCOCCCCCCON=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
77,COC(=O)CN3C1=C2C=CC(=C1)C(=CO)C(C(=O)O)C2(OC)C(O)C3OC(O)C=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
78,C2CCC=CC[NH]C(=O)C(C1=CC=C5C(=C1)OCOC)C3OC(O)COC2COC(COC(C)=O)C(C(C)CC4)CCCCC3C4C(=O)C=C5CCC=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN,1
79,C2C=CC[NH]C(C=CC=CC(C(F)(F)F)=C=N)C1=CC=C(S1)C2=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
80,NC=NC=CC(C=NN=CC(NCCNCCC=C))C=C[NH]CC=C=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
81,O=C(NCCC=2C=CC=1[NH]N=CC=1C=2C=C3)C=C(C(F)(F)F)C=C3C=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
82,CCC2=NC1=CC=CC=C1N2C(=O)C(C#N)=C(C#N)COCC=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=NN=N,1
